experiment,threshold,false_match_rate,true_match_rate
lfw_development,0.6295164954983685,0.0,0.6923076923076923
lfw_development,0.6290440426280437,0.0,0.6945701357466063
lfw_development,0.6272947857549018,0.0,0.6968325791855203
lfw_development,0.6268293323461465,0.0,0.6990950226244343
lfw_development,0.6245568542182667,0.0,0.7013574660633484
lfw_development,0.6234403702099345,0.0,0.7036199095022625
lfw_development,0.6230049432282103,0.0,0.7058823529411765
lfw_development,0.6213537120291397,0.0,0.7081447963800905
lfw_development,0.6212024386559258,0.0,0.7104072398190046
lfw_development,0.6206438756836563,0.0,0.7126696832579186
lfw_development,0.6205709527796769,0.0,0.7149321266968326
lfw_development,0.6205310139546188,0.0,0.7171945701357466
lfw_development,0.6195772541904754,0.0,0.7194570135746606
lfw_development,0.6193504148132323,0.0,0.7217194570135747
lfw_development,0.6189744802373081,0.0,0.7239819004524887
lfw_development,0.6189461585364341,0.0,0.7262443438914027
lfw_development,0.6188804348619965,0.0,0.7285067873303167
lfw_development,0.6186174298648547,0.0,0.7307692307692307
lfw_development,0.6176262829245095,0.0,0.7330316742081447
lfw_development,0.6175937701411225,0.0,0.7352941176470589
lfw_development,0.6165344233744627,0.0,0.7375565610859729
lfw_development,0.615522408409573,0.0,0.7398190045248869
lfw_development,0.6154255241143197,0.0,0.7420814479638009
lfw_development,0.6146280223561511,0.0,0.744343891402715
lfw_development,0.6130492758015105,0.0,0.746606334841629
lfw_development,0.6128417797981629,0.0,0.748868778280543
lfw_development,0.6096868830866872,0.0,0.751131221719457
lfw_development,0.6084152861341915,0.0,0.753393665158371
lfw_development,0.608408112186848,0.0,0.755656108597285
lfw_development,0.6082024594294339,0.0,0.7579185520361991
lfw_development,0.6076255461125428,0.0,0.7601809954751131
lfw_development,0.6071876271383485,0.0,0.7624434389140271
lfw_development,0.607055700900047,0.0,0.7647058823529411
lfw_development,0.6065492755052704,0.0,0.7669683257918553
lfw_development,0.6064888699964848,0.0,0.7692307692307693
lfw_development,0.6044575534024303,0.0,0.7714932126696833
lfw_development,0.603313538526306,0.0,0.7737556561085973
lfw_development,0.6025739596535696,0.0,0.7760180995475113
lfw_development,0.6020055009844877,0.0,0.7782805429864253
lfw_development,0.6019767497336607,0.0,0.7805429864253394
lfw_development,0.6002772758394713,0.0,0.7828054298642534
lfw_development,0.5994621591987117,0.0,0.7850678733031674
lfw_development,0.5988925133780966,0.0,0.7873303167420814
lfw_development,0.5974891586421128,0.0,0.7895927601809954
lfw_development,0.5974692687086176,0.0,0.7918552036199095
lfw_development,0.5970886851136504,0.0,0.7941176470588235
lfw_development,0.5969872686647913,0.0,0.7963800904977375
lfw_development,0.5942478609872424,0.0,0.7986425339366516
lfw_development,0.5941184986198169,0.0,0.8009049773755657
lfw_development,0.587367579852953,0.0,0.8031674208144797
lfw_development,0.5869388203041125,0.0,0.8054298642533937
lfw_development,0.5860337607058331,0.0,0.8076923076923077
lfw_development,0.5851695433202805,0.0,0.8099547511312217
lfw_development,0.5848103120756111,0.0,0.8122171945701357
lfw_development,0.5844592945518917,0.0,0.8144796380090498
lfw_development,0.5836577830463248,0.0,0.8167420814479638
lfw_development,0.5824830865632158,0.0,0.8190045248868778
lfw_development,0.5816771937309508,0.0,0.8212669683257918
lfw_development,0.581457815778766,0.0,0.8235294117647058
lfw_development,0.5812300927809076,0.0,0.8257918552036199
lfw_development,0.5811079854744853,0.0,0.8280542986425339
lfw_development,0.579314390146689,0.0,0.830316742081448
lfw_development,0.5782828096737301,0.0,0.832579185520362
lfw_development,0.577638191425306,0.0,0.834841628959276
lfw_development,0.5776319957654557,0.0,0.8371040723981901
lfw_development,0.577540314305114,0.0,0.8393665158371041
lfw_development,0.5765473541757574,0.0,0.8416289592760181
lfw_development,0.5761337470980231,0.0,0.8438914027149321
lfw_development,0.5749028494193947,0.0,0.8461538461538461
lfw_development,0.5744324386620286,0.0,0.8484162895927602
lfw_development,0.5726798049735701,0.0,0.8506787330316742
lfw_development,0.5652014206348908,0.0,0.8529411764705882
lfw_development,0.5622058986032495,0.0,0.8552036199095022
lfw_development,0.561817881897746,0.0,0.8574660633484162
lfw_development,0.5613629471305293,0.0,0.8597285067873304
lfw_development,0.5610874426400946,0.0,0.8619909502262444
lfw_development,0.5555064921379722,0.0,0.8642533936651584
lfw_development,0.5549497465478862,0.0,0.8665158371040724
lfw_development,0.5549245945248543,0.0,0.8687782805429864
lfw_development,0.5487306645627957,0.0,0.8710407239819005
lfw_development,0.5484492307587094,0.0,0.8733031674208145
lfw_development,0.5463714033346181,0.0,0.8755656108597285
lfw_development,0.5453129614426132,0.0,0.8778280542986425
lfw_development,0.5450594991569989,0.0,0.8800904977375565
lfw_development,0.5446399277915723,0.0,0.8823529411764706
lfw_development,0.5404433476856202,0.0,0.8846153846153846
lfw_development,0.5403936960268095,0.0,0.8868778280542986
lfw_development,0.539434836807754,0.0,0.8891402714932126
lfw_development,0.5365617628087347,0.0,0.8914027149321267
lfw_development,0.5347662476059657,0.0,0.8936651583710408
lfw_development,0.5335446993990554,0.0,0.8959276018099548
lfw_development,0.5305097710427767,0.0,0.8981900452488688
lfw_development,0.5302944691652512,0.0,0.9004524886877828
lfw_development,0.529475251906282,0.0,0.9027149321266968
lfw_development,0.5286161531127876,0.0,0.9049773755656109
lfw_development,0.5281512798731964,0.0,0.9072398190045249
lfw_development,0.5271871101993777,0.0,0.9095022624434389
lfw_development,0.526713605394946,0.0,0.9117647058823529
lfw_development,0.5249791662453909,0.0,0.9140271493212669
lfw_development,0.5241921779325404,0.0,0.916289592760181
lfw_development,0.5224789964624769,0.0,0.918552036199095
lfw_development,0.5204190581259094,0.0,0.920814479638009
lfw_development,0.5175980701665412,0.0,0.9230769230769231
lfw_development,0.5172335547918796,0.0,0.9253393665158371
lfw_development,0.5152720199319433,0.0,0.9276018099547512
lfw_development,0.5140228030922488,0.0,0.9298642533936652
lfw_development,0.5098746777077036,0.0,0.9321266968325792
lfw_development,0.5098619188820704,0.0,0.9343891402714932
lfw_development,0.5089445415129251,0.0,0.9366515837104072
lfw_development,0.50339417741388,0.0,0.9389140271493213
lfw_development,0.5022516144445243,0.0,0.9411764705882353
lfw_development,0.5017422888284657,0.0,0.9434389140271493
lfw_development,0.5014702871952688,0.0,0.9457013574660633
lfw_development,0.5000939561324611,0.0,0.9479638009049773
lfw_development,0.49609074495032723,0.0,0.9502262443438914
lfw_development,0.4801663761827124,0.0,0.9524886877828054
lfw_development,0.47523722923667955,0.0,0.9547511312217195
lfw_development,0.4675420438818528,0.0,0.9570135746606335
lfw_development,0.45693428432067984,0.0,0.9592760180995475
lfw_development,0.4569153400038602,0.0,0.9615384615384616
lfw_development,0.44723109410493755,0.0,0.9638009049773756
lfw_development,0.44718105194598534,0.0,0.9660633484162896
lfw_development,0.4431893791926198,0.0,0.9683257918552036
lfw_development,0.44249425867473907,0.0,0.9705882352941176
lfw_development,0.42904797699339475,0.0,0.9728506787330317
lfw_development,0.42047767869659136,0.0,0.9751131221719457
lfw_development,0.41915414902228704,0.0,0.9773755656108597
lfw_development,0.3911319264323977,0.0,0.9796380090497737
lfw_development,0.37713089907579783,0.0,0.9819004524886877
lfw_development,0.3732647131462053,0.0,0.9841628959276018
lfw_development,0.3388926973757882,0.0022026431718061676,0.9841628959276018
lfw_development,0.32980396458674666,0.004405286343612335,0.9841628959276018
lfw_development,0.31131752253130857,0.006607929515418502,0.9841628959276018
lfw_development,0.3053429285047487,0.006607929515418502,0.9864253393665159
lfw_development,0.30418250511862965,0.00881057268722467,0.9864253393665159
lfw_development,0.29990982680472716,0.011013215859030838,0.9864253393665159
lfw_development,0.294074050045025,0.013215859030837005,0.9864253393665159
lfw_development,0.2931315230540106,0.015418502202643172,0.9864253393665159
lfw_development,0.29248710633183406,0.01762114537444934,0.9864253393665159
lfw_development,0.286878992404437,0.019823788546255508,0.9864253393665159
lfw_development,0.28466027340555744,0.022026431718061675,0.9864253393665159
lfw_development,0.28014268817830595,0.024229074889867842,0.9864253393665159
lfw_development,0.2782228410937929,0.02643171806167401,0.9864253393665159
lfw_development,0.2757010592854022,0.028634361233480177,0.9864253393665159
